2.9194e+06,2.8598e+06,1.8265e+06,2.5571e+06,3.2526e+06,3.5577e+06,3.1382e+06,1.7855e+06,2.3831e+06,3.2413e+06,2.3503e+06,3.0879e+06,3.1612e+06,1.3671e+06,3.5415e+06
2.8359e+06,2.8124e+06,1.7659e+06,2.4778e+06,3.2044e+06,3.5225e+06,3.0544e+06,1.7344e+06,2.3309e+06,3.1647e+06,2.2997e+06,3.0059e+06,3.0753e+06,1.3269e+06,3.4892e+06
2.7523e+06,2.7583e+06,1.7162e+06,2.4094e+06,3.1593e+06,3.4903e+06,2.9691e+06,1.6849e+06,2.2838e+06,3.0925e+06,2.2528e+06,2.9241e+06,2.9864e+06,1.2937e+06,3.4271e+06
2.6702e+06,2.7049e+06,1.6638e+06,2.3363e+06,3.1061e+06,3.4552e+06,2.877e+06,1.6385e+06,2.2348e+06,3.0228e+06,2.2059e+06,2.8379e+06,2.9168e+06,1.2581e+06,3.3536e+06
2.5949e+06,2.6532e+06,1.6139e+06,2.2706e+06,3.0612e+06,3.4203e+06,2.789e+06,1.5947e+06,2.1895e+06,2.9553e+06,2.1644e+06,2.7395e+06,2.8355e+06,1.2227e+06,3.276e+06
2.5232e+06,2.6011e+06,1.5698e+06,2.2144e+06,3.0127e+06,3.3853e+06,2.6976e+06,1.5511e+06,2.1455e+06,2.8948e+06,2.128e+06,2.6536e+06,2.7544e+06,1.1874e+06,3.2086e+06
2.4576e+06,2.5582e+06,1.5234e+06,2.1643e+06,2.9682e+06,3.3535e+06,2.6111e+06,1.5118e+06,2.1026e+06,2.8321e+06,2.0952e+06,2.5839e+06,2.689e+06,1.1552e+06,3.1405e+06
2.4058e+06,2.5145e+06,1.4814e+06,2.1219e+06,2.9177e+06,3.3207e+06,2.5303e+06,1.472e+06,2.0601e+06,2.7696e+06,2.0618e+06,2.5154e+06,2.6314e+06,1.1203e+06,3.079e+06
2.3501e+06,2.4762e+06,1.4389e+06,2.0771e+06,2.868e+06,3.2922e+06,2.4624e+06,1.437e+06,2.0116e+06,2.7031e+06,2.0258e+06,2.4537e+06,2.58e+06,1.0903e+06,3.0151e+06
2.3e+06,2.4321e+06,1.3969e+06,2.0329e+06,2.8265e+06,3.2592e+06,2.4057e+06,1.4012e+06,1.9706e+06,2.6390e+06,1.9919e+06,2.3877e+06,2.5286e+06,1.0593e+06,2.9643e+06
2.2536e+06,2.3871e+06,1.3604e+06,1.9915e+06,2.7849e+06,3.2226e+06,2.3533e+06,1.3676e+06,1.9269e+06,2.5851e+06,1.9559e+06,2.3225e+06,2.4774e+06,1.0282e+06,2.9272e+06
2.2157e+06,2.3365e+06,1.3232e+06,1.9486e+06,2.7415e+06,3.1809e+06,2.2951e+06,1.3316e+06,1.8881e+06,2.5264e+06,1.9264e+06,2.2631e+06,2.4269e+06,1.0009e+06,2.8848e+06
2.1808e+06,2.2844e+06,1.289e+06,1.9077e+06,2.6953e+06,3.1405e+06,2.2441e+06,1.2965e+06,1.8436e+06,2.475e+06,1.8969e+06,2.1973e+06,2.3747e+06,9.7629e+05,2.837e+06
2.1495e+06,2.2375e+06,1.2528e+06,1.8623e+06,2.6522e+06,3.0987e+06,2.2027e+06,1.2629e+06,1.8056e+06,2.4188e+06,1.8708e+06,2.1434e+06,2.3321e+06,9.5187e+05,2.7993e+06
2.1226e+06,2.1893e+06,1.2172e+06,1.8261e+06,2.6072e+06,3.0618e+06,2.1607e+06,1.2309e+06,1.7623e+06,2.3694e+06,1.8424e+06,2.0951e+06,2.2932e+06,9.2886e+05,2.7641e+06
2.0926e+06,2.145e+06,1.1811e+06,1.7873e+06,2.5626e+06,3.0173e+06,2.1183e+06,1.1996e+06,1.7208e+06,2.3173e+06,1.8096e+06,2.054e+06,2.2574e+06,9.0417e+05,2.7348e+06
2.0583e+06,2.1054e+06,1.1506e+06,1.7558e+06,2.5155e+06,2.9696e+06,2.0769e+06,1.1687e+06,1.6839e+06,2.2697e+06,1.7736e+06,2.0205e+06,2.2176e+06,8.7891e+05,2.6992e+06
2.0263e+06,2.0644e+06,1.1172e+06,1.7253e+06,2.4678e+06,2.9217e+06,2.037e+06,1.1399e+06,1.6448e+06,2.221e+06,1.7418e+06,1.9824e+06,2.1798e+06,8.5829e+05,2.6669e+06
